GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	O43920	NDUFS5	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O43920	NDUFS5	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O43920	NDUFS5	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163217		9606	Reactome		C
UniProtKB	O43920	NDUFS5	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799179		9606	Reactome		C
UniProtKB	O43920	NDUFS5	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799196		9606	Reactome		C
UniProtKB	O43920	NDUFS5	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000303	NAS	PMID:10070614		9606	UniProt		C
UniProtKB	O43920	NDUFS5	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:12611891		9606	UniProt		C
UniProtKB	O43920	NDUFS5	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001032941|TAIR:locus:2081600|UniProtKB:O43920|UniProtKB:O82238|UniProtKB:Q02379	9606	GO_Central		C
UniProtKB	O43920	NDUFS5	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:27626371		9606	UniProt		C
UniProtKB	O43920	NDUFS5	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000303	NAS	PMID:9878551		9606	UniProt		C
UniProtKB	O60220	TIMM8A	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O60220	TIMM8A	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O60313	OPA1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P58281	9606	ParkinsonsUK-UCL		C
UniProtKB	O60313	OPA1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O60313	OPA1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O60313	OPA1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000303	NAS	PMID:20436456		9606	BHF-UCL		C
UniProtKB	O60313	OPA1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8867344		9606	Reactome		C
UniProtKB	O60313	OPA1	part_of	GO:0030061	mitochondrial crista	ECO:0000314	IDA	PMID:12504110		9606	UniProt		C
UniProtKB	O60313	OPA1	part_of	GO:0031314	extrinsic component of mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q2TA68|ensembl:ENSRNOP00000002343	9606	Ensembl		C
UniProtKB	O60397	COX7A2P2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O60397	COX7A2P2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O60397	COX7A2P2	part_of	GO:0005746	mitochondrial respirasome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003177	9606	InterPro		C
UniProtKB	O60397	COX7A2P2	part_of	GO:0005746	mitochondrial respirasome	ECO:0000318	IBA	PMID:21873635	MGI:MGI:106015|PANTHER:PTN000828143	9606	GO_Central		C
UniProtKB	O60783	MRPS14	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	O60783	MRPS14	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	O60783	MRPS14	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	O60783	MRPS14	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	O60783	MRPS14	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	O60783	MRPS14	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	O60830	TIMM17B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O60830	TIMM17B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O60830	TIMM17B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:20053669		9606	GO_Central		C
UniProtKB	O60830	TIMM17B	part_of	GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005678	9606	InterPro		C
UniProtKB	O60830	TIMM17B	part_of	GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	ECO:0000314	IDA	PMID:10339406		9606	BHF-UCL		C
UniProtKB	O60830	TIMM17B	part_of	GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000050380|SGD:S000003679|UniProtKB:O60830|UniProtKB:Q99595	9606	GO_Central		C
UniProtKB	O60830	TIMM17B	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000314	IDA	PMID:10339406		9606	BHF-UCL		C
UniProtKB	O60830	TIMM17B	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000050380|UniProtKB:O60830|UniProtKB:Q99595	9606	GO_Central		C
UniProtKB	O75027	ABCB7	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O75027	ABCB7	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O75027	ABCB7	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	PMID:10196363		9606	PINC		C
UniProtKB	O75027	ABCB7	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:17006453		9606	UniProt		C
UniProtKB	O75027	ABCB7	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000657864|SGD:S000004916|UniProtKB:O75027	9606	GO_Central		C
UniProtKB	O75027	ABCB7	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-382560		9606	Reactome		C
UniProtKB	O75208	COQ9	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000484410|SGD:S000004191	9606	GO_Central		C
UniProtKB	O75251	NDUFS7	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000315	IMP	PMID:11112787		9606	UniProt		C
UniProtKB	O75251	NDUFS7	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:12611891		9606	UniProt		C
UniProtKB	O75251	NDUFS7	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000242190|TAIR:locus:2181885|UniProtKB:O75251|UniProtKB:P42026	9606	GO_Central		C
UniProtKB	O75251	NDUFS7	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000303	NAS	PMID:9878551		9606	UniProt		C
UniProtKB	O75306	NDUFS2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O75306	NDUFS2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O75306	NDUFS2	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000315	IMP	PMID:11112787		9606	UniProt		C
UniProtKB	O75306	NDUFS2	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:12611891		9606	UniProt		C
UniProtKB	O75306	NDUFS2	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:17209039		9606	UniProt		C
UniProtKB	O75306	NDUFS2	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000315	IMP	PMID:24746669		9606	CAFA		C
UniProtKB	O75306	NDUFS2	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000303	NAS	PMID:9878551		9606	UniProt		C
UniProtKB	O75380	NDUFS6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O75380	NDUFS6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O75380	NDUFS6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163217		9606	Reactome		C
UniProtKB	O75380	NDUFS6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799179		9606	Reactome		C
UniProtKB	O75380	NDUFS6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799196		9606	Reactome		C
UniProtKB	O75380	NDUFS6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6800870		9606	Reactome		C
UniProtKB	O75380	NDUFS6	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016668	9606	InterPro		C
UniProtKB	O75380	NDUFS6	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:12611891		9606	UniProt		C
UniProtKB	O75380	NDUFS6	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000303	NAS	PMID:15372108		9606	UniProt		C
UniProtKB	O75380	NDUFS6	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000322556|UniProtKB:O75380|UniProtKB:P23934	9606	GO_Central		C
UniProtKB	O75380	NDUFS6	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:27626371		9606	UniProt		C
UniProtKB	O75380	NDUFS6	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000303	NAS	PMID:9878551		9606	UniProt		C
UniProtKB	O75394	MRPL33	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	O75394	MRPL33	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	O75394	MRPL33	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	O75394	MRPL33	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	O75394	MRPL33	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	O75394	MRPL33	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	O75438	NDUFB1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O75438	NDUFB1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O75438	NDUFB1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163217		9606	Reactome		C
UniProtKB	O75438	NDUFB1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799178		9606	Reactome		C
UniProtKB	O75438	NDUFB1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799179		9606	Reactome		C
UniProtKB	O75438	NDUFB1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799191		9606	Reactome		C
UniProtKB	O75438	NDUFB1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799196		9606	Reactome		C
UniProtKB	O75438	NDUFB1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799197		9606	Reactome		C
UniProtKB	O75438	NDUFB1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799202		9606	Reactome		C
UniProtKB	O75438	NDUFB1	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:12611891		9606	UniProt		C
UniProtKB	O75438	NDUFB1	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:27626371		9606	UniProt		C
UniProtKB	O75438	NDUFB1	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000303	NAS	PMID:9878551		9606	UniProt		C
UniProtKB	O75439	PMPCB	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8949649		9606	Reactome		C
UniProtKB	O75439	PMPCB	part_of	GO:0005750	mitochondrial respiratory chain complex III	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000220240|RGD:1303314|SGD:S000000141|TAIR:locus:2078623	9606	GO_Central		C
UniProtKB	O75489	NDUFS3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O75489	NDUFS3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O75489	NDUFS3	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DCT2|ensembl:ENSMUSP00000005647	9606	Ensembl		C
UniProtKB	O75489	NDUFS3	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:12611891		9606	UniProt		C
UniProtKB	O75489	NDUFS3	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:17209039		9606	UniProt		C
UniProtKB	O75489	NDUFS3	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1915599|PANTHER:PTN000094349|TAIR:locus:504954491|UniProtKB:O75489|UniProtKB:P23709	9606	GO_Central		C
UniProtKB	O75489	NDUFS3	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000303	NAS	PMID:9878551		9606	UniProt		C
UniProtKB	O75600	GCAT	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6798345		9606	Reactome		C
UniProtKB	O75600	GCAT	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6798667		9606	Reactome		C
UniProtKB	O75616	ERAL1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O75616	ERAL1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O75746	SLC25A12	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O75746	SLC25A12	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O75746	SLC25A12	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-372448		9606	Reactome		C
UniProtKB	O75880	SCO1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017276	9606	InterPro		C
UniProtKB	O75880	SCO1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O75880	SCO1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O75880	SCO1	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000314	IDA	PMID:15229189		9606	UniProt		C
UniProtKB	O75947	ATP5PD	part_of	GO:0000274	mitochondrial proton-transporting ATP synthase, stator stalk	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000294648|SGD:S000001499	9606	GO_Central		C
UniProtKB	O75947	ATP5PD	part_of	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008689|InterPro:IPR036228	9606	InterPro		C
UniProtKB	O75947	ATP5PD	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O75947	ATP5PD	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O75947	ATP5PD	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:19016746		9606	UniProt		C
UniProtKB	O75947	ATP5PD	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-164832		9606	Reactome		C
UniProtKB	O75947	ATP5PD	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-164834		9606	Reactome		C
UniProtKB	O75947	ATP5PD	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-164840		9606	Reactome		C
UniProtKB	O75947	ATP5PD	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8949580		9606	Reactome		C
UniProtKB	O75947	ATP5PD	part_of	GO:0005753	mitochondrial proton-transporting ATP synthase complex	ECO:0000314	IDA	PMID:12110673		9606	UniProt		C
UniProtKB	O75964	ATP5MG	part_of	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006808	9606	InterPro		C
UniProtKB	O75964	ATP5MG	part_of	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000273103|RGD:1303259|SGD:S000006224	9606	GO_Central		C
UniProtKB	O75964	ATP5MG	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O75964	ATP5MG	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O75964	ATP5MG	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-164832		9606	Reactome		C
UniProtKB	O75964	ATP5MG	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-164834		9606	Reactome		C
UniProtKB	O75964	ATP5MG	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-164840		9606	Reactome		C
UniProtKB	O75964	ATP5MG	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8949580		9606	Reactome		C
UniProtKB	O75964	ATP5MG	part_of	GO:0005753	mitochondrial proton-transporting ATP synthase complex	ECO:0000314	IDA	PMID:12110673		9606	UniProt		C
UniProtKB	O76031	CLPX	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9JHS4	9606	UniProt		C
UniProtKB	O95139	NDUFB6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O95139	NDUFB6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O95139	NDUFB6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163217		9606	Reactome		C
UniProtKB	O95139	NDUFB6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799179		9606	Reactome		C
UniProtKB	O95139	NDUFB6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799196		9606	Reactome		C
UniProtKB	O95139	NDUFB6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799197		9606	Reactome		C
UniProtKB	O95139	NDUFB6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799199		9606	Reactome		C
UniProtKB	O95139	NDUFB6	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799202		9606	Reactome		C
UniProtKB	O95139	NDUFB6	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019174	9606	InterPro		C
UniProtKB	O95139	NDUFB6	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:12611891		9606	UniProt		C
UniProtKB	O95139	NDUFB6	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:17209039		9606	UniProt		C
UniProtKB	O95139	NDUFB6	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000315	IMP	PMID:24746669		9606	CAFA		C
UniProtKB	O95139	NDUFB6	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:27626371		9606	UniProt		C
UniProtKB	O95139	NDUFB6	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000303	NAS	PMID:9878551		9606	UniProt		C
UniProtKB	O95167	NDUFA3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026626	9606	InterPro		C
UniProtKB	O95167	NDUFA3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O95167	NDUFA3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O95167	NDUFA3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163217		9606	Reactome		C
UniProtKB	O95167	NDUFA3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799178		9606	Reactome		C
UniProtKB	O95167	NDUFA3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799179		9606	Reactome		C
UniProtKB	O95167	NDUFA3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799191		9606	Reactome		C
UniProtKB	O95167	NDUFA3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799196		9606	Reactome		C
UniProtKB	O95167	NDUFA3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799197		9606	Reactome		C
UniProtKB	O95167	NDUFA3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799202		9606	Reactome		C
UniProtKB	O95167	NDUFA3	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026626	9606	InterPro		C
UniProtKB	O95167	NDUFA3	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:12611891		9606	UniProt		C
UniProtKB	O95167	NDUFA3	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:27626371		9606	UniProt		C
UniProtKB	O95167	NDUFA3	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000303	NAS	PMID:9878551		9606	UniProt		C
UniProtKB	O95168	NDUFB4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	O95168	NDUFB4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	O95168	NDUFB4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163217		9606	Reactome		C
UniProtKB	O95168	NDUFB4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799178		9606	Reactome		C
UniProtKB	O95168	NDUFB4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799179		9606	Reactome		C
